mask_pixel_count,mask_coverage_percent,object_true_size,norm_pixel_x,norm_pixel_y,norm_distance_from_center,focal_length,object_scale,analytical_depth,angular_size,scale_normalized_pixel_count,estimated_bbox_side,target_distance,scene_id,cube_name,scene_dir
7856.0,2.557291666666667,0.8759608125229488,3.974369314837258,-3.3001056953499073,7.190072086833073,35.0,0.4379804062614744,5.449722626312533,0.025572916666666667,40953.60249274438,88.63407922464135,7.6449500655656095,11.0,cube_2,scene_0011
7936.0,2.5833333333333335,0.9898282714754192,2.760121001591855,-2.1855998996264443,4.843839344276351,35.0,0.4949141357377096,6.127022605423087,0.025833333333333333,32399.77114070005,89.08422980528034,8.57882711439459,12.0,cube_1,scene_0012
9493.0,3.0901692708333335,0.9930155255617146,4.145836014559967,-3.9520819238771696,7.91012743293785,35.0,0.4965077627808573,5.620109230554503,0.030901692708333334,38508.038285007184,97.43202758846806,8.130128652024416,12.0,cube_2,scene_0012
6850.0,2.229817708333333,0.9036033966861895,3.237898933617873,-2.758756622605945,5.872143072639797,35.0,0.45180169834309475,6.020367842069581,0.022298177083333332,33557.90600411226,82.76472678623425,8.685112865904566,13.0,cube_1,scene_0013
10839.0,3.5283203125000004,1.0664742235754725,3.029142750864103,-2.078683509555605,5.094176858336368,35.0,0.5332371117877363,5.648670124772982,0.035283203125,38119.61286447012,104.11051820061218,7.983345259749572,13.0,cube_2,scene_0013
6260.0,2.0377604166666665,0.8427314150806623,3.425683919071738,-2.953930873955382,6.252305413494758,35.0,0.42136570754033115,5.8734391720240104,0.020377604166666667,35257.860660864804,79.12016177940993,8.597481245278075,14.0,cube_1,scene_0014
5216.0,1.6979166666666667,0.9164064011992793,3.1865535592959797,-4.287738224511819,7.175325009386194,35.0,0.45820320059963965,6.996966280951281,0.016979166666666667,24843.99000239148,72.22188034107116,9.655269486814754,14.0,cube_2,scene_0014
7307.0,2.3785807291666665,1.1860968566208492,2.1399323315391454,-2.629743369611138,4.581487808458079,35.0,0.5930484283104246,7.65140269401602,0.023785807291666666,20775.849412575426,85.48099203916622,10.571261949913103,15.0,cube_1,scene_0015
10106.0,3.289713541666667,1.1517965072538685,2.876306196079617,-2.3466326058435842,5.1112292522920715,35.0,0.5758982536269343,6.317955585296226,0.03289713541666667,30471.07462481212,100.52860289489753,9.328167228909983,15.0,cube_2,scene_0015
7281.0,2.3701171875,0.9446091099656301,3.7600740066403646,-3.904669899459543,7.42600159191148,35.0,0.47230455498281504,6.104457470820132,0.023701171875,32639.745443421947,85.32877591996736,8.317625202746841,16.0,cube_1,scene_0016
8976.0,2.921875,1.0844005830849868,4.595346737544519,-6.076987728356868,10.257958834950166,35.0,0.5422002915424934,6.3115899900391605,0.02921875,30532.569221742324,94.74175425861608,8.579264766801545,16.0,cube_2,scene_0016
7356.0,2.39453125,1.0087935638849972,2.3672280825497287,-1.5080666479753675,3.8382420217718765,35.0,0.5043967819424986,6.485924676453646,0.0239453125,28913.262980597774,85.76712656956627,9.181373538499438,17.0,cube_1,scene_0017
9595.0,3.1233723958333335,1.0645532228895322,7.898919027232924,-12.453732935466654,19.539075994592302,35.0,0.5322766114447661,5.99287677424231,0.031233723958333334,33866.491910558674,97.95407086997457,8.604687465248377,17.0,cube_2,scene_0017
7736.0,2.5182291666666665,0.8725059453332886,4.172274504567687,-3.8550453019076563,7.863509413236582,35.0,0.4362529726666443,5.470167471854582,0.025182291666666665,40648.044979713406,87.95453370918409,7.571662142635083,18.0,cube_1,scene_0018
1100.0,0.35807291666666663,0.8731896563761609,2.118637609530012,-1.999629887632615,3.9628908549608406,35.0,0.43659482818808043,14.517863146236039,0.0035807291666666665,5770.793201383706,33.166247903554,10.179357953192536,18.0,cube_2,scene_0018
10966.0,3.5696614583333335,1.070850330720108,3.6476413286214795,-2.9698613527033175,6.5346066470898485,35.0,0.535425165360054,5.638909344882829,0.035696614583333335,38251.6948523102,104.71867073258713,7.803703454435659,19.0,cube_1,scene_0019
8343.0,2.7158203125,1.0116795697491316,2.8671215082506656,-2.4646093538714977,5.196189455310157,35.0,0.5058397848745658,6.107624326729418,0.027158203125,32605.906239407872,91.34002408582998,8.55637851810583,19.0,cube_2,scene_0019
10839.0,3.5283203125000004,1.1622558704698083,3.0412860921168536,-2.5277190637187443,5.4528363935264075,35.0,0.5811279352349041,6.155985646661263,0.035283203125,32095.61565645391,104.11051820061218,8.971120715745144,20.0,cube_1,scene_0020
9428.0,3.0690104166666665,1.1397360530643037,4.407755773858487,-6.147322564624659,10.135174066692711,35.0,0.5698680265321519,6.472692237911323,0.030690104166666666,29031.601390043415,97.09788875150684,9.423718459655037,20.0,cube_2,scene_0020
908.0,0.2955729166666667,0.8659797919332792,3.1180027317404915,-2.5736468048300902,5.581236493566504,35.0,0.4329898959666396,15.847300443719702,0.002955729166666667,4843.176814386774,30.133038346638727,8.39227030168536,21.0,cube_1,scene_0021
14403.0,4.6884765625,0.9898589009280631,6.735924938905083,-5.588326041867489,12.366390473713956,35.0,0.49492945046403153,4.548176088041965,0.046884765625,58798.51620569107,120.01249934902614,6.320765699147414,21.0,cube_2,scene_0021
13087.0,4.260091145833334,1.183283751926909,10.695320182048516,-16.374270432757022,26.00240567815873,35.0,0.5916418759634545,5.703734586354429,0.042600911458333335,37387.144069498834,114.39842656260619,8.72237861362277,22.0,cube_1,scene_0022
10594.0,3.448567708333333,1.0958373238188661,2.59543326066199,-1.6060893253830988,4.198551350485553,35.0,0.5479186619094331,5.870925403279872,0.03448567708333333,35288.06001667741,102.9271587094485,8.491888054146516,22.0,cube_2,scene_0022
11812.0,3.8450520833333335,1.1699461006503782,2.456193028799484,-1.3664564889198691,3.8487399928820127,35.0,0.5849730503251891,5.93600958298588,0.038450520833333335,34518.484568317974,108.6830253535482,8.691907887638088,23.0,cube_1,scene_0023
5752.0,1.8723958333333333,0.9516740039887667,2.480688307606042,-2.419370427155161,4.723973445627815,35.0,0.47583700199438334,6.919412564008878,0.018723958333333332,25404.020598492632,75.84194090343416,9.530806281821574,23.0,cube_2,scene_0023
17094.0,5.564453125,1.0849371951307674,7.550718454590023,-7.169082229294911,14.558766386045345,35.0,0.5424685975653837,4.575865039533969,0.05564453125,58089.07943005093,130.7440247200613,6.920464553898958,24.0,cube_1,scene_0024
7891.0,2.5686848958333335,1.0726604553812342,2.5105208287231013,-1.8616144777416574,4.287098982145979,35.0,0.5363302276906171,6.658657960856755,0.025686848958333335,27432.63304855948,88.8313007897554,9.629605363593438,24.0,cube_2,scene_0024
7704.0,2.5078125,0.9507849209561544,2.6052545686978834,-1.5646836093568814,4.181479440486979,35.0,0.4753924604780772,5.97330384419289,0.025078125,34088.79853121271,87.77243302996676,8.539866878332855,25.0,cube_1,scene_0025
9121.0,2.969075520833333,0.8169568504632804,5.3800637582898965,-4.213988847232097,9.64187180355391,35.0,0.4084784252316402,4.717026859770087,0.029690755208333332,54664.35264374209,95.50392662084633,6.540253550898536,25.0,cube_2,scene_0025
9702.0,3.1582031250000004,1.0989165064893134,5.238956116009044,-7.181762702671366,11.935885958521746,35.0,0.5494582532446567,6.152116061183688,0.03158203125,32136.003641956548,98.49873095629202,8.692739906252969,26.0,cube_1,scene_0026
9576.0,3.1171875,1.1804681711328362,2.792893590076806,-2.6023761946028925,5.226707089128962,35.0,0.5902340855664181,6.652006597394019,0.031171875,27487.520437457548,97.85703858180054,9.260306168996639,26.0,cube_2,scene_0026
7677.0,2.4990234375,1.0593988879915532,2.262981258757218,-1.5346295924070832,3.730675111115509,35.0,0.5296994439957766,6.66736453599717,0.024990234375,27361.034043496304,87.6184911990614,9.403846745486439,27.0,cube_1,scene_0027
5702.0,1.8561197916666667,1.0158255020769436,2.287456596377104,-2.320342407334224,4.430963759623995,35.0,0.5079127510384718,7.4181560202018995,0.018561197916666668,22102.885876547454,75.51158851461145,10.13441597881112,27.0,cube_2,scene_0027
3820.0,1.2434895833333333,0.8451828680704653,2.5291633577079806,-3.041208088186899,5.3477689618127435,35.0,0.42259143403523264,7.540661783252975,0.012434895833333333,21390.551588601847,61.806148561449774,9.845624641944402,28.0,cube_1,scene_0028
10422.0,3.392578125,1.105462954692745,5.166557167703552,-7.2010017713163395,11.880585489461252,35.0,0.5527314773463725,5.971165621143155,0.03392578125,34113.21671349943,102.08819716304133,8.510327533400904,28.0,cube_2,scene_0028
6052.0,1.9700520833333333,1.0192476215246797,2.2659502654458525,-2.123229351568517,4.229974477820455,35.0,0.5096238107623399,7.224714758723943,0.019700520833333332,23302.33799628451,77.79460135510689,9.912314464126732,29.0,cube_1,scene_0029
7610.0,2.4772135416666665,0.9571661961540399,9.225542405561173,-15.212643609412082,23.461103016209705,35.0,0.47858309807701993,6.0504194330089485,0.024772135416666667,33225.378973902734,87.23531395025755,9.068745502975116,29.0,cube_2,scene_0029
10096.0,3.2864583333333335,1.0156326258423243,9.36773750652699,-13.059723327410243,21.58882365001991,35.0,0.5078163129211621,5.57381347105592,0.032864583333333336,39150.385802562814,100.47885349664377,8.04540491389133,30.0,cube_1,scene_0030
6606.0,2.150390625,0.8193903994476743,5.457001691164708,-6.754742944763672,11.776800985060355,35.0,0.40969519972383717,5.559196749295917,0.02150390625,39356.53162791983,81.2773031048644,7.958529862582859,30.0,cube_2,scene_0030
4400.0,1.4322916666666665,0.8049112989591902,3.726830549511488,-5.020329551620433,8.398717154905166,35.0,0.4024556494795951,6.691325302480781,0.014322916666666666,27165.432268312088,66.332495807108,9.442160296561243,31.0,cube_1,scene_0031
13753.0,4.476888020833333,1.0140848583930802,8.17763947295285,-8.51556778744804,16.36905631389634,35.0,0.5070424291965401,4.768327047749525,0.044768880208333334,53494.46370304277,117.27318534089538,7.1502153251266005,31.0,cube_2,scene_0031
5487.0,1.7861328125,0.8309687135413217,4.75314339717408,-6.254821126062362,10.58358076355403,35.0,0.41548435677066087,6.18596773982125,0.017861328125,31785.248140596053,74.07428703673091,9.006726096774992,32.0,cube_1,scene_0032
5544.0,1.8046875,0.8154201093323092,3.6045455851022,-4.225007809092401,7.538090387396515,35.0,0.4077100546661546,6.038933746575475,0.018046875,33351.88448169396,74.45804187594514,8.59702496710675,32.0,cube_2,scene_0032
7484.0,2.4361979166666665,1.0281313692547493,2.498340554612828,-1.9279078999121675,4.325671656322853,35.0,0.5140656846273747,6.553483026126358,0.024361979166666665,28320.215254391078,86.51011501552867,9.098620803087908,33.0,cube_1,scene_0033
6498.0,2.115234375,1.0130702790881052,2.4891846755196068,-2.1089707168209793,4.464441637369082,35.0,0.5065351395440526,6.930110814913817,0.02115234375,25325.64701497436,80.61017305526642,10.015967953920233,33.0,cube_2,scene_0033
7298.0,2.375651041666667,1.0115741531761648,2.782797727543562,-2.3901710254860555,5.03676792313612,35.0,0.5057870765880824,6.5295951199922015,0.023756510416666668,28527.8079477639,85.42833253669417,9.44688346481982,34.0,cube_1,scene_0034
12459.0,4.0556640625,1.1795361759202747,3.9231530933290513,-4.330372952790626,7.974761783259515,35.0,0.5897680879601374,5.827202767932348,0.040556640625,35819.59301197694,111.61989070053778,8.218743497619371,34.0,cube_2,scene_0034
8754.0,2.849609375,1.0194778422575288,3.1137371257708986,-2.4907395547000886,5.510813456593268,35.0,0.5097389211287644,6.008484956973031,0.02849609375,33690.77113045539,93.56281312572854,8.73911416720132,35.0,cube_1,scene_0035
5075.0,1.6520182291666667,0.9008594231806398,3.246781869648724,-4.296614838527756,7.241928974117952,35.0,0.4504297115903199,6.973157277121292,0.016520182291666668,25013.93324343286,71.23903424387504,9.99374787676347,35.0,cube_2,scene_0035
7482.0,2.435546875,0.9314802082132392,2.805526188376286,-1.7959701934267376,4.604181199675934,35.0,0.4657401041066196,5.9382057051967925,0.02435546875,34492.957398454884,86.49855490122364,9.002222440589401,36.0,cube_1,scene_0036
7002.0,2.279296875,0.8001611098722176,5.665700341383358,-5.8541931812978785,11.245146858187402,35.0,0.4000805549361088,5.272988748466105,0.02279296875,43744.87889622218,83.67795408588812,7.51582430107083,36.0,cube_2,scene_0036
6889.0,2.2425130208333335,1.072801824235191,2.9452909951532176,-3.6950160545183697,6.375636201599215,35.0,0.5364009121175956,7.1274120869445206,0.022425130208333335,23942.923030928097,83.0,10.123087879195628,37.0,cube_1,scene_0037
8201.0,2.6695963541666665,1.0524151861182707,2.877276784274102,-2.9920108786617297,5.659263250070697,35.0,0.5262075930591353,6.408319533494621,0.026695963541666666,29617.785993697726,90.55937278934744,8.964685904757008,37.0,cube_2,scene_0037
6536.0,2.1276041666666665,1.055789477888128,2.4072640064996653,-2.181214052827266,4.434459155685747,35.0,0.527894738944064,7.2013142985670004,0.021276041666666665,23454.024578408636,80.84553172563095,9.364880912756727,38.0,cube_1,scene_0038
5570.0,1.8131510416666667,0.8174723255873811,3.1205309949614937,-2.6142257509273468,5.616554693098082,35.0,0.40873616279369057,6.039985830588249,0.018131510416666666,33340.26659733815,74.63243262818116,8.306322650795362,38.0,cube_2,scene_0038
7068.0,2.30078125,0.8839404978146069,5.300248771316146,-6.427245690700198,11.317659178457529,35.0,0.44197024890730346,5.797826559819773,0.0230078125,36183.49129093217,84.07139822793481,8.037203490476596,39.0,cube_1,scene_0039
10432.0,3.3958333333333335,1.1195695020398082,3.2299082376747656,-2.775196075353266,5.875788529429257,35.0,0.5597847510199041,6.04446306970842,0.03395833333333333,33290.893457043676,102.13716267842963,8.851361373844984,39.0,cube_2,scene_0039
15325.0,4.988606770833334,0.9834426837548246,9.58558632895641,-8.737185349656233,18.28090326744211,35.0,0.4917213418774123,4.380657208210391,0.049886067708333336,63381.4786752216,123.79418403139947,6.099633225434347,40.0,cube_1,scene_0040
2308.0,0.7513020833333334,0.8513489477694304,2.2954094134450234,-2.151174155587809,4.286433277577107,35.0,0.4256744738847152,9.771925776769658,0.007513020833333333,12737.394169138357,48.041648597857254,10.014203848805177,40.0,cube_2,scene_0040
8037.0,2.6162109375,0.9524082759983086,6.476586187025214,-8.891885480297857,14.780424541076304,35.0,0.4762041379991543,5.858232915530091,0.026162109375,35441.136372725516,89.6493167849036,8.65290489674802,41.0,cube_1,scene_0041
4792.0,1.5598958333333333,0.9133831010850056,2.47935487965603,-2.5332614988473146,4.824796115358995,35.0,0.4566915505425028,7.275871591990572,0.015598958333333333,22975.81132403279,69.22427319950712,10.200550454681276,41.0,cube_2,scene_0041
7621.0,2.480794270833333,1.0557707193831534,3.751448205135252,-5.626382431277206,9.00616413032047,35.0,0.5278853596915767,6.6688982397192085,0.024807942708333332,27348.450587319636,87.29833904490967,9.409020105660467,42.0,cube_1,scene_0042
9791.0,3.1871744791666665,1.0962670978670703,2.788606208384821,-2.4487380416793956,5.092095810236816,35.0,0.5481335489335352,6.109326178454858,0.03187174479166666,32587.74296336228,98.94948206029176,8.668817360186837,42.0,cube_2,scene_0042
7913.0,2.5758463541666665,0.8154207357349521,6.7658417858233335,-6.810960473560412,13.322003813079652,35.0,0.40771036786747605,5.05477264482578,0.025758463541666665,47603.36515683003,88.95504482602435,6.948730744687397,43.0,cube_1,scene_0043
4822.0,1.5696614583333335,0.8385137660896458,3.1507790891940948,-2.8098314448389474,5.810623845537289,35.0,0.4192568830448229,6.658663255680132,0.015696614583333334,27432.58942091729,69.44062211702888,8.551546151075419,43.0,cube_2,scene_0043
6043.0,1.9671223958333335,0.9634143517017975,2.302168424193364,-1.831261652831085,4.01752171393659,35.0,0.48170717585089873,6.834036165010927,0.019671223958333334,26042.721246508154,77.73673520286275,9.47150033610744,44.0,cube_1,scene_0044
9354.0,3.044921875,0.8898745778699235,8.266045546915773,-9.416416827288897,17.204656668338,35.0,0.44493728893496176,5.073650826963558,0.03044921875,47249.776335114286,96.71607932500159,7.341388681256592,44.0,cube_2,scene_0044
8823.0,2.8720703125,0.9087501657536363,7.2673811277477895,-8.599314507156565,15.377577846995282,35.0,0.45437508287681816,5.334906615109974,0.028720703125,42735.34992484032,93.93082561119114,7.43670681432312,45.0,cube_1,scene_0045
5436.0,1.76953125,0.8459352710361787,2.671232602348497,-1.8995288085235704,4.512164230032898,35.0,0.42296763551808936,6.326854796199135,0.0176953125,30385.415061411648,73.72923436466705,9.297093900501379,45.0,cube_2,scene_0045
9893.0,3.2203776041666665,1.1553072305809953,3.3255427801048327,-3.5051399322998202,6.5982953547832555,35.0,0.5776536152904976,6.405070953999129,0.03220377604166667,29647.83722427344,99.46356116689167,9.156095803530441,46.0,cube_1,scene_0046
5230.0,1.7024739583333333,0.8607870119325235,2.317094635719568,-1.854523977290912,4.054101628313007,35.0,0.43039350596626175,6.563497426479511,0.017024739583333334,28233.86080244036,72.31873892705818,9.327504078293533,46.0,cube_2,scene_0046
6941.0,2.2594401041666665,0.9407385023311531,3.425407979444749,-3.5947004839458985,6.786189953347608,35.0,0.47036925116557654,6.226562548672733,0.022594401041666667,31372.143838307842,83.31266410336426,8.558067068659135,47.0,cube_1,scene_0047
10318.0,3.358723958333333,1.0462245286730192,3.4921070181451315,-2.842941796712107,6.245902455010024,35.0,0.5231122643365096,5.679597957061114,0.03358723958333333,37705.58812514194,101.57755657624375,8.41134064448818,47.0,cube_2,scene_0047
5808.0,1.890625,1.019263131366532,2.364623218488421,-2.7209270515097566,4.882596941647245,35.0,0.509631565683266,7.37502453865434,0.01890625,22362.171224814694,76.2102355330306,10.134902520369064,48.0,cube_1,scene_0048
6257.0,2.0367838541666665,1.1047940028782415,2.278142708155557,-2.4051068849393125,4.49969737587522,35.0,0.5523970014391207,7.701737082977938,0.020367838541666666,20505.17736039806,79.1012010022604,10.877177383964085,48.0,cube_2,scene_0048
7010.0,2.2819010416666665,0.8267535905371007,7.577337443065881,-9.469115989633137,16.472370792626972,35.0,0.41337679526855037,5.445121050102807,0.022819010416666667,41022.85008138982,83.72574275573791,7.848227956984673,49.0,cube_1,scene_0049
13110.0,4.267578125,1.0719445468330606,5.122354274309556,-4.6698956405638,9.653260033829238,35.0,0.5359722734165303,5.1625162500055755,0.04267578125,45637.10052272208,114.49890829173874,7.130766695287576,49.0,cube_2,scene_0049
